device_x,device_y,cursor_pos,time,overlap,speed,cursor_size,zigzag_pos,shape_thicc
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.710970163345337,True,0.005490038998610346,0.2,-19.75316031699949,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.713830947875977,True,0.005490038998610346,0.2,-19.7586503559981,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.717617988586426,True,0.005490038998610346,0.2,-19.76414039499671,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.720510959625244,True,0.005490038998610346,0.2,-19.769630433995317,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.723369121551514,True,0.005490038998610346,0.2,-19.775120472993926,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.726227045059204,True,0.005490038998610346,0.2,-19.780610511992535,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.729122161865234,True,0.005490038998610346,0.2,-19.786100550991144,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.732716083526611,True,0.005490038998610346,0.2,-19.791590589989752,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.735602140426636,True,0.005490038998610346,0.2,-19.79708062898836,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.738471031188965,True,0.005490038998610346,0.2,-19.80257066798697,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.741430044174194,True,0.005490038998610346,0.2,-19.80806070698558,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.74428915977478,True,0.005490038998610346,0.2,-19.813550745984188,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.747148990631104,True,0.005490038998610346,0.2,-19.819040784982796,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.750149965286255,True,0.005490038998610346,0.2,-19.824530823981405,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.753052949905396,True,0.005490038998610346,0.2,-19.830020862980014,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.75590205192566,True,0.005490038998610346,0.2,-19.835510901978623,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.758761167526245,True,0.005490038998610346,0.2,-19.84100094097723,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.761656045913696,True,0.005490038998610346,0.2,-19.84649097997584,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.765264987945557,True,0.005490038998610346,0.2,-19.85198101897445,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.768157958984375,True,0.005490038998610346,0.2,-19.857471057973058,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.771022081375122,True,0.005490038998610346,0.2,-19.862961096971667,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.773897171020508,True,0.005490038998610346,0.2,-19.868451135970275,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.77675199508667,True,0.005490038998610346,0.2,-19.873941174968884,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.779622077941895,True,0.005490038998610346,0.2,-19.879431213967493,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.782639980316162,True,0.005490038998610346,0.2,-19.8849212529661,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.785540103912354,True,0.005490038998610346,0.2,-19.89041129196471,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.788460969924927,True,0.005490038998610346,0.2,-19.89590133096332,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.791322946548462,True,0.005490038998610346,0.2,-19.901391369961928,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.79420018196106,True,0.005490038998610346,0.2,-19.906881408960537,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.797960996627808,True,0.005490038998610346,0.2,-19.912371447959146,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.800871133804321,True,0.005490038998610346,0.2,-19.917861486957754,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.80373215675354,True,0.005490038998610346,0.2,-19.923351525956363,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.806589126586914,True,0.005490038998610346,0.2,-19.928841564954972,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.809486150741577,True,0.005490038998610346,0.2,-19.93433160395358,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.813102006912231,True,0.005490038998610346,0.2,-19.93982164295219,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.815984964370728,True,0.005490038998610346,0.2,-19.9453116819508,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.818864107131958,True,0.005490038998610346,0.2,-19.950801720949407,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.821738004684448,True,0.005490038998610346,0.2,-19.956291759948016,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.82460618019104,True,0.005490038998610346,0.2,-19.961781798946625,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.82746410369873,True,0.005490038998610346,0.2,-19.967271837945233,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.830482959747314,True,0.005490038998610346,0.2,-19.972761876943842,0.25
0.0842408540328191,-6.065341490362974,0.0842408540328191,12.833333015441895,True,0.005490038998610346,0.2,-19.97825191594245,0.25
