device_x,device_y,cursor_pos,time,overlap,speed,cursor_size,zigzag_pos,shape_thicc
4.155882132285742,-13.281974652507811,4.155882132285742,82.56905102729797,True,0.005490038998610346,0.4,-142.1755399470412,0.25
4.155882132285742,-13.281974652507811,4.155882132285742,82.57282090187073,True,0.005490038998610346,0.4,-142.1810299860398,0.25
4.1839624169633485,-13.281974652507811,4.1839624169633485,82.57585096359253,True,0.005490038998610346,0.4,-142.1865200250384,0.25
4.1839624169633485,-13.281974652507811,4.1839624169633485,82.57887291908264,True,0.005490038998610346,0.4,-142.192010064037,0.25
4.1839624169633485,-13.281974652507811,4.1839624169633485,82.58186984062195,True,0.005490038998610346,0.4,-142.1975001030356,0.25
4.2120427016409545,-13.281974652507811,4.2120427016409545,82.58488297462463,True,0.005490038998610346,0.4,-142.2029901420342,0.25
4.2120427016409545,-13.281974652507811,4.2120427016409545,82.58866596221924,True,0.005490038998610346,0.4,-142.2084801810328,0.25
4.2120427016409545,-13.281974652507811,4.2120427016409545,82.59168481826782,True,0.005490038998610346,0.4,-142.2139702200314,0.25
4.240122986318561,-13.253894367830206,4.240122986318561,82.5947380065918,True,0.005490038998610346,0.4,-142.21946025903,0.25
4.240122986318561,-13.253894367830206,4.240122986318561,82.59771180152893,True,0.005490038998610346,0.4,-142.2249502980286,0.25
4.268203270996168,-13.253894367830206,4.268203270996168,82.6007399559021,True,0.005490038998610346,0.4,-142.2304403370272,0.25
4.268203270996168,-13.253894367830206,4.268203270996168,82.60448884963989,True,0.005490038998610346,0.4,-142.2359303760258,0.25
4.268203270996168,-13.253894367830206,4.268203270996168,82.60747981071472,True,0.005490038998610346,0.4,-142.2414204150244,0.25
4.296283555673774,-13.253894367830206,4.296283555673774,82.61047887802124,True,0.005490038998610346,0.4,-142.246910454023,0.25
4.296283555673774,-13.253894367830206,4.296283555673774,82.61344599723816,True,0.005490038998610346,0.4,-142.2524004930216,0.25
4.32436384035138,-13.253894367830206,4.32436384035138,82.61648082733154,True,0.005490038998610346,0.4,-142.2578905320202,0.25
